gene_id,rna_wald_padj_E,rna_wald_padj_M,rna_wald_padj_L,rna_wald_pval_E,rna_wald_pval_M,rna_wald_pval_L
ENSG00000143486,0.00402868802877084,0.000239171436910389,0.00221937126386904,0.000741561278734279,6.12740382697411e-05,0.000764035064111369
ENSG00000143493,0.781868151200901,0.897987035511988,0.92294710194927,0.673164661647901,0.865950281015235,0.89730648748146
ENSG00000143494,0.53130236479675,0.623606035100854,0.69547475056043,0.382214021943093,0.543759745946601,0.618401277551777
ENSG00000143498,0.0841041122228319,0.00510060004434404,0.000295688620159655,0.0320141812136708,0.00198262627064434,7.86446916721899e-05
ENSG00000143499,0.593543786299564,0.917033437051833,0.54791276910932,0.448165306462175,0.890023503531934,0.459040110044948
ENSG00000143502,0.0891606804099252,0.382847648150015,0.149707899779476,0.03458318438325,0.300147655409301,0.096084897156082
ENSG00000143507,0.00108815358869116,9.83116327321198e-06,2.64559056516134e-07,0.000158186603831896,1.70475191047874e-06,3.26739998684143e-08
ENSG00000143512,0.219426437827836,0.205089840197368,0.260495310352359,0.112561055223287,0.141973119790533,0.186193785596764
ENSG00000143514,0.622951644435778,0.0807977416011613,0.0105144267493062,0.480854875475643,0.0473309986563698,0.00449950667042431
ENSG00000143515,0.519888205989073,0.0176371419990212,0.00146077928078736,0.370613679616129,0.00820502339056041,0.000476047485187253
ENSG00000143520,0.0866485047848203,0.000372356339778082,0.0489204668883998,0.0332904027806086,0.000101286926607882,0.0262577141524379
ENSG00000143537,0.173242023745784,0.00891529933748156,0.318583083624419,0.0826169589357784,0.00375653539703057,0.237247542303215
ENSG00000143543,0.0109401265403048,0.000807349938414316,0.027906581202711,0.00247990897337121,0.000245018314247938,0.0137316785424979
ENSG00000143545,0.00196012269698074,0.000102097985110737,0.000129236963479312,0.000316774599660215,2.36895019610861e-05,3.08195769254919e-05
ENSG00000143546,0.538254101835287,0.85760821723061,0.513981224199495,0.389224638532308,0.812984534954417,0.425055361272557
ENSG00000143549,0.645410177273752,0.787961381100362,0.0828950569759432,0.506737708203597,0.729450322043899,0.0480500505085753
ENSG00000143552,0.222178071705171,0.00557146042779167,0.411157528518709,0.11442025857046,0.00219338696348347,0.323974783642572
ENSG00000143553,0.470114318029257,0.460178434250764,0.225334897768081,0.321869782872585,0.374791526722072,0.156441764095832
ENSG00000143554,0.259464578823385,0.00844285277449743,0.000115803065489081,0.141575767788328,0.00352094079495901,2.73139860523019e-05
ENSG00000143569,0.858230799729215,0.883276698892707,0.480270416153831,0.777986003383303,0.846163792675158,0.390984633560814
ENSG00000143570,0.185171745304011,0.00436660174767716,0.00256014155838332,0.0900399531954137,0.0016605714954868,0.000898947418123812
ENSG00000143575,0.9499606178694,0.175498869847775,0.166869445470626,0.921136400946967,0.117807022565234,0.109284949739
ENSG00000143578,0.449413694540031,0.467392886113751,0.528885377165839,0.301959023317531,0.381775284420163,0.440215427420541
ENSG00000143590,3.88844230409207e-14,1.3681555542253e-17,1.56655766972142e-20,4.56270935291116e-16,2.48106909797879e-19,1.90319024708363e-22
ENSG00000143595,2.36129779223945e-35,9.65302287824603e-45,5.63892409997892e-35,3.07861511374113e-38,8.00890839726469e-48,7.01774363515214e-38
ENSG00000143603,0.102144837429024,2.33106433035094e-07,1.92429437576351e-06,0.0413083068991147,2.67587507875416e-08,2.89659103617358e-07
ENSG00000143612,0.265639311195036,0.212132898089392,0.0456354310120926,0.146009361005037,0.147653246892255,0.0242124757323423
ENSG00000143614,0.0145291259720997,0.000148156491564166,0.00140306617064584,0.00351302797002291,3.5989893263098e-05,0.000454745104140221
ENSG00000143621,0.047451250308773,0.022609376351296,0.00121775857348042,0.0154298003220538,0.0109027198868375,0.0003864582885497
ENSG00000143622,0.306853890353232,0.0035079960837681,0.00467148580214256,0.177885786146457,0.00129471009657432,0.00178232935843273
ENSG00000143624,0.855654305638933,0.155814020947458,0.423799044563537,0.773760166513244,0.102386266698199,0.335593388257554
ENSG00000143630,0.553885016165421,0.0340487701431686,0.361044919300888,0.405858989697444,0.0173956647744611,0.275993742684731
ENSG00000143631,,,,,,
ENSG00000143632,,,,,,
ENSG00000143633,0.978983284636977,0.911956911763373,0.736472109032727,0.966335521447996,0.883475147362562,0.66489368904851
ENSG00000143641,0.000533103411494548,3.9004877555495e-05,0.00030410471966162,6.97752804546729e-05,7.99098386330131e-06,8.11714861536052e-05
ENSG00000143643,0.468854444275324,0.944936052849976,0.97171070159908,0.320618195596359,0.926904204502359,0.959675171396745
ENSG00000143653,0.000694484369342655,1.63583313274842e-06,8.23994662934181e-06,9.48258852059664e-05,2.30726730825011e-07,1.44689829695033e-06
ENSG00000143669,0.420990965980592,0.0266932668928976,0.0990262778746788,0.275587662096813,0.0131836959988982,0.0591317278573701
ENSG00000143674,7.80525132655292e-07,2.38070959641578e-07,7.40610940024175e-08,4.29256443702804e-08,2.74545455450545e-08,8.01882296683755e-09
ENSG00000143702,0.053310981641302,0.00350613743946155,0.00218140969372002,0.0179009139492484,0.00129303622648864,0.00074889808911462
ENSG00000143727,0.73933156660598,0.390734727847318,0.524861355911864,0.617920652118297,0.307650918228012,0.435839594585578
ENSG00000143740,0.57742832395301,0.981868730790644,0.56426415438479,0.430232734199768,0.97534151423814,0.476083250324538
ENSG00000143742,0.00196969118041358,0.00045219955274776,0.000234736657508655,0.000318554416934258,0.000126382190989596,6.04856576299415e-05
ENSG00000143748,0.926560397876071,0.613764320950791,0.782793500540059,0.881423936630716,0.533197296480837,0.719887966183515
ENSG00000143751,0.89170222898344,0.84747844045722,0.912069401178894,0.829301097101893,0.799966611331195,0.882881529886512
ENSG00000143753,0.423822548396298,0.20930774588903,0.625704325942608,0.277968717737456,0.14540152882015,0.540517557218124
ENSG00000143756,0.00588082592625287,0.000125075468460899,3.11830218692149e-05,0.00116403689662704,2.96863370383964e-05,6.36078945560257e-06
ENSG00000143761,0.389680721184538,0.130400996921605,0.275560412740273,0.247615014507741,0.0829656796088591,0.199231778797637
ENSG00000143768,0.00021720666944107,5.56325423810509e-05,6.50560875787249e-05,2.47662458222484e-05,1.18920576252489e-05,1.44693313193644e-05
ENSG00000143771,0.00110427635884951,1.13071012621471e-06,9.35574241824433e-06,0.000160857608750273,1.5264653712914e-07,1.66445055941505e-06
ENSG00000143772,2.79836425553135e-05,1.05720255311654e-06,4.49082839425392e-05,2.38642062564277e-06,1.41407263386513e-07,9.57301750274468e-06
ENSG00000143774,0.211046979048326,0.024460731842579,0.203993260545434,0.106861763007521,0.0119273972739564,0.139170938449629
ENSG00000143776,0.00221857336662549,0.000804868653982128,0.00142741640378368,0.000366036994944019,0.000244217583761319,0.000463652323642193
ENSG00000143786,0.590672919725618,0.205070244285849,0.338247632982813,0.444840289997754,0.141923095458702,0.254898477006605
ENSG00000143793,0.759501309631797,0.993632186427325,0.872874400680011,0.644394344518302,0.991292507229872,0.83268100199989
ENSG00000143797,3.8127521137203e-18,3.56516524056024e-27,4.84691798423517e-27,2.39511511232874e-20,1.79589335929608e-29,2.12558925467229e-29
ENSG00000143799,0.0180425428350306,0.00053657746524465,0.0047496752294769,0.00462130319621917,0.000153812089569063,0.00181750936095368
ENSG00000143801,0.000199172348651696,2.34554548769563e-07,2.50664868571488e-10,2.23440355575241e-05,2.6966683928704e-08,1.58949513672805e-11
ENSG00000143811,0.982157474159385,0.727526438588828,0.817718142710966,0.971505890790228,0.66043913632237,0.762449015388928
ENSG00000143815,0.024988619656181,0.0260438210004764,0.179026981629887,0.00691429804282975,0.0128135475848024,0.118806693154645
ENSG00000143816,0.1630269830158,0.0627034764677534,0.119624924498244,0.076124652185412,0.0353315547146734,0.0736410235664385
ENSG00000143819,1.07495451909757e-07,1.87704357635408e-10,9.33994958526755e-09,4.73963590262291e-09,1.10793848645767e-11,8.24731828970526e-10
ENSG00000143839,0.00326189290213647,0.404810633669663,0.0408934223409676,0.000575266124754498,0.321228777103045,0.0213336966260245
ENSG00000143842,0.089561889656598,0.00383058615762471,0.000147898682270532,0.0347547264117224,0.00143266737233433,3.58990053593402e-05
ENSG00000143845,0.710752543025936,1.76511957395433e-05,1.84973302136134e-05,0.583167533376442,3.27521001899431e-06,3.56046749637408e-06
ENSG00000143847,0.037421919442027,7.60732127313943e-05,8.9440224013565e-08,0.0113972592961178,1.69016519218915e-05,9.91241094154199e-09
ENSG00000143850,0.107197009341357,0.121025053565058,0.24445551755111,0.0439613194643943,0.0759544457303522,0.172282206036117
ENSG00000143851,0.19594206008227,0.0687076506680964,0.162213884649316,0.0966937024004424,0.0392033460135375,0.105649555072655
ENSG00000143858,0.600383904128835,1.1740207324731e-07,1.58186550259229e-07,0.455681718476747,1.2516672381884e-08,1.85054077404124e-08
ENSG00000143862,0.329198349241102,0.377316065969871,0.0197473191592302,0.196067524586528,0.294603482822867,0.009259262130368
ENSG00000143867,0.000990596888846128,1.52347342291581e-06,5.63761744354687e-06,0.000142008644904515,2.12982920745431e-07,9.48512262784731e-07
ENSG00000143869,6.02408164385401e-05,6.70628145060306e-08,7.99338912174294e-06,5.7227704605298e-06,6.76033231449319e-09,1.39981420260462e-06
ENSG00000143870,0.802421241405358,0.613137326274329,0.392609658598012,0.699277252273663,0.532579933104352,0.305937758017889
ENSG00000143878,0.584263051398033,0.779482299321315,0.61860881322176,0.438067929667309,0.719383539607138,0.532896628481185
ENSG00000143882,0.624741654474609,0.434002047493084,0.041596885624897,0.482940034429702,0.348585382818168,0.0217450591500069
ENSG00000143889,0.856538365182942,0.969424787464634,0.77769565528084,0.775168743315675,0.958279332399556,0.713540603002131
ENSG00000143891,4.60101735436627e-08,4.51146599648077e-08,3.64515334811658e-11,1.86778291320428e-09,4.41681985669446e-09,1.97227984285317e-12
ENSG00000143919,0.0194538315918232,0.00112938969312837,0.0277463683380317,0.00506463684857646,0.000356607104716603,0.0136421276217048
ENSG00000143921,9.9065778022071e-23,2.31934461548927e-29,3.53650592488064e-27,3.58125664296926e-25,9.48410444878274e-32,1.46708198851277e-29
ENSG00000143924,0.109853615651812,0.491297714958892,0.643928918084438,0.0454448185423972,0.405697662690364,0.560127335524676
ENSG00000143933,0.00474706076528968,0.000161332831706219,0.00466177680420396,0.000901362018015179,3.95577176171281e-05,0.0017778590148286
ENSG00000143942,0.247573160164469,0.111927360522594,0.34926637459023,0.133015187273384,0.0691901326070394,0.265044205679027
ENSG00000143947,0.0368967535560584,0.00939557326160626,0.00089447354832945,0.0112041581854476,0.00399676572666882,0.000273844396744692
ENSG00000143951,0.634039183606318,0.155480471433174,0.391824417766545,0.493997460404899,0.102101735262353,0.305281238614245
ENSG00000143952,0.255390029722114,0.00521581245696896,0.0103885276611147,0.13853176141084,0.00203328282220824,0.00443885767670009
ENSG00000143954,0.0129997119025171,0.1284139518418,0.00349190541150149,0.00306471837049481,0.0814440033549211,0.00128261406545491
ENSG00000143970,0.176149283572209,0.00493825780892065,0.193507563295989,0.0844194364199401,0.00191132877504212,0.13046608561377
ENSG00000143971,0.442982581519794,0.17045856944938,0.12138159420163,0.295811765352912,0.113797308572198,0.0749409415901733
ENSG00000143977,0.0129309619369668,0.00249996707335226,0.00239913589340266,0.00304614043495573,0.000878266318164569,0.000835019859070395
ENSG00000143994,0.140460864677865,0.00157275612964442,0.0015548921663071,0.0629801411729719,0.000520494181769398,0.000511232768677954
ENSG00000143995,0.0316286895530838,0.000523757688146752,0.000122293272606466,0.00923518747351215,0.000149547501569933,2.89680105848077e-05
ENSG00000144021,0.0670558195102519,0.00279266169440122,0.000533918008998726,0.0240501256178763,0.000996149741531405,0.000153049745734671
ENSG00000144026,0.340231641395804,0.24510057393337,0.357288463710494,0.205078583894555,0.175393471035051,0.272508150287665
ENSG00000144028,0.00377793160302774,8.00351785086941e-06,9.21042273436767e-06,0.000684839805414396,1.3565284492999e-06,1.63561666415262e-06
ENSG00000144029,0.612340201004753,0.54395722586196,0.776761671078015,0.468526984424106,0.460722808582383,0.712361435340303
ENSG00000144031,3.91759297941379e-12,2.36722387407e-18,3.81879356714904e-16,6.59355461747966e-14,3.92807090636246e-20,8.64512944560231e-18
ENSG00000144034,0.974244028409733,0.42361173920184,0.737495482552583,0.958847787125808,0.338984788102551,0.666057416534641
ENSG00000144036,0.0549014878563855,0.0131544683468754,0.00187074959088811,0.0185976593923847,0.00587873923217893,0.000628498247643991
ENSG00000144040,0.947354040565429,0.000340848065020684,0.00127841106737641,0.918272056861927,9.1504191925074e-05,0.000408130877086447
ENSG00000144043,0.01789918279232,0.000115811433103516,1.98751579440492e-06,0.00457397630677277,2.72747798478945e-05,3.00000161689541e-07
ENSG00000144045,0.0199174465761504,0.0069014742526661,0.00649816116234404,0.00522095879436213,0.0027975633452789,0.00259826320743957
ENSG00000144048,0.351198862668677,0.234074696101782,0.245846321763649,0.214311644476672,0.166128387890367,0.173623435157776
ENSG00000144057,0.0993335635349868,0.042125266958503,0.236729653676857,0.0398888364651577,0.0222509484651616,0.165909972998845
ENSG00000144061,0.104441144750638,0.866537604682371,0.8540037034512,0.0425464281744627,0.825146748372427,0.80830230815569
ENSG00000144063,0.443909776652094,0.155951141237629,0.125740464140933,0.297035989580348,0.102513337596763,0.0780795484038901
ENSG00000144115,0.261729851584478,0.021691479313851,0.0155933551649392,0.14330095417015,0.0103855316686383,0.00708326818414477
ENSG00000144118,0.00420556189506292,8.27086339511923e-07,1.02955421545858e-06,0.000783478908744274,1.08324096854412e-07,1.45274895520142e-07
ENSG00000144120,0.177919137254277,0.00155326060968993,0.00102465126960993,0.085501142822978,0.00051281349155995,0.000318495668430963
ENSG00000144130,0.0437284266245396,0.000598837044520413,0.0302109056244615,0.0139084073541486,0.000174178749229951,0.015033837532808
ENSG00000144134,0.971208119192472,0.240998505881314,0.0659482981136361,0.953828767487947,0.171829620970611,0.0369058776275374
ENSG00000144136,2.2303923393883e-05,5.12478769838575e-06,3.70452937097376e-05,1.84836238819765e-06,8.15155279273874e-07,7.71685477004431e-06
ENSG00000144152,0.73089917778028,0.0493308536450149,0.362989585127975,0.607624372757009,0.0267586407142836,0.277932051668451
ENSG00000144161,0.787122703631631,0.0568541705966149,0.0962339863775733,0.679694495354776,0.0315639368347214,0.0571620982258159
ENSG00000144182,0.918590693728049,0.413808936166569,0.832822074081236,0.868616398549529,0.329423695598288,0.781245739636831
ENSG00000144191,0.659180076102573,4.97758523370937e-05,6.72188063290555e-05,0.522882856384553,1.05250824427374e-05,1.50005385335235e-05
ENSG00000144199,0.184113275587839,0.00645635754086933,0.00257255514531727,0.0893834273803235,0.00259608782237753,0.000903994846889689
ENSG00000144214,0.500415537538926,0.0408084546774911,0.146648852757025,0.350741647651587,0.0214441488458761,0.0936567583995311
ENSG00000144218,0.145955095889495,0.00025034622917797,0.000680982192986995,0.0662221295561204,6.44485018104243e-05,0.000201380890304913
ENSG00000144224,0.446030180824758,0.0981999316137239,0.124301794238242,0.298983487928697,0.0594006579341757,0.0770974622790948
ENSG00000144228,0.206303706434997,0.076472729454604,0.00960714608982942,0.103457506450927,0.0443726735859919,0.00405317488523738
ENSG00000144229,0.0971069678072371,0.00025878596234358,0.0256320816165791,0.0386264055897935,6.68512510285448e-05,0.0124332457053277
ENSG00000144230,0.000745338318879308,9.97105669133624e-10,2.06217162380316e-08,0.000102785484652848,6.80731143085181e-11,1.96147057971084e-09
ENSG00000144231,0.570052809209782,0.158605872491753,0.110256455103266,0.422563680244548,0.104530988975986,0.0670333633343843
ENSG00000144233,0.857424448017253,0.691681032967014,0.816151615500002,0.776478783344296,0.61943045056293,0.760068609198159
ENSG00000144278,0.714228190667218,0.0079497564520979,0.00606327802689216,0.587416073846133,0.00328703631422823,0.002397068135439
ENSG00000144283,0.23182897353221,0.256798439640873,0.122207846991817,0.121286368279148,0.185711884076281,0.0755278765076746
ENSG00000144285,0.0409039180287609,0.0127329914122867,0.0265288070878883,0.012801564010305,0.00566019726108584,0.0129421085662852
ENSG00000144290,0.877164183006153,0.000334894287131596,0.00129141528909252,0.80728081882326,8.95735055169317e-05,0.00041274165308024
ENSG00000144306,0.903258142946708,0.0222882543575107,0.132899448143248,0.846230202005376,0.0107135256070742,0.0833515977065303
ENSG00000144320,0.00045518435386272,0.000357084355146879,3.47899158826371e-06,5.77005649468033e-05,9.6603655401535e-05,5.58527214211591e-07
ENSG00000144331,0.261382710499606,0.33919502619825,0.265333615416231,0.142975134402712,0.258835830099621,0.190391099647963
ENSG00000144339,2.84875903025796e-05,2.57466808045466e-05,0.0123466505257971,2.43614986408809e-06,5.00316263826647e-06,0.00541382406307768
ENSG00000144354,0.0581900623133435,0.1203710418239,0.00531264755987346,0.0200840893038351,0.0754256824389729,0.00206536493971613
ENSG00000144357,0.0549223561265409,4.10936835761472e-05,0.000741365815890782,0.0186079832864427,8.46762698792602e-06,0.000221654056013334
ENSG00000144362,0.722442154542167,0.276544997425582,0.174201250940802,0.59712098346534,0.203106682060877,0.114943506458154
ENSG00000144366,0.338407350505514,0.0140665229253374,0.0493870698748717,0.203414654522025,0.00634135592586472,0.0265432817764141
ENSG00000144369,0.0646254768680601,0.879904053312225,0.89326442113257,0.0229448401040979,0.841009182470805,0.859899608871414
ENSG00000144381,0.864389016225405,0.276342104101584,0.0146581316502673,0.787946352460911,0.202924914775556,0.00660197940867791
ENSG00000144395,0.000545611113799015,0.0418496529731717,0.000182104003042764,7.18147613931263e-05,0.0220830455181416,4.5207637119008e-05
ENSG00000144401,0.687919051999124,0.679211698716866,0.7976042201999,0.556833882723163,0.605429842384756,0.737809901214901
ENSG00000144406,0.211955471303756,0.00162318637711422,0.00163787921745334,0.107485063882081,0.000539362689135915,0.000541899329587209
ENSG00000144407,0.563790038509052,0.491406509152789,0.158345846313153,0.416043235718544,0.405829475043594,0.10267987734731
ENSG00000144410,0.28258257636187,3.72613251234512e-09,2.65308137072958e-07,0.158494425665803,2.84638189428284e-10,3.27822369205356e-08
ENSG00000144426,0.187640996378213,0.0785518802997087,0.165636332953427,0.0916075932300413,0.0457513262762556,0.108281047102599
ENSG00000144445,0.546107105913015,0.543791811523645,0.811454727295959,0.397654261606804,0.460486025534039,0.754180661857445
ENSG00000144451,0.169366599247819,0.796667568138855,0.749513514816164,0.0800302329138991,0.739304103916459,0.679910120379935
ENSG00000144452,9.53194080949015e-10,2.94115085134462e-16,6.72845361520064e-18,2.66062825724183e-11,6.34454729103616e-18,1.17231561151416e-19
ENSG00000144455,0.974244028409733,0.894125375825522,0.561151842402334,0.958886145776274,0.860530763506369,0.47282296006773
ENSG00000144460,0.14971290668503,0.116157886376841,0.0564897106342565,0.0683618552807961,0.072300952981863,0.0308694809623373
ENSG00000144468,0.0199389014836326,0.00114107806929367,0.00061527586937963,0.00522873290654702,0.000361041591321495,0.000179507117752514
ENSG00000144476,0.108316498625375,0.193632405901371,0.365332901046127,0.0446194134138307,0.132446677072041,0.280072680332624
ENSG00000144481,0.384046474305312,0.0145138962391298,0.000237986922541073,0.242663476890082,0.0065628202148015,6.14359982570175e-05
ENSG00000144485,0.215992750162813,0.0894813005394669,0.00211420586414853,0.110210831984226,0.0533292375041208,0.00072231817036958
ENSG00000144488,0.561676795479619,0.517751922444096,0.819821022835869,0.413751485587985,0.432909781850785,0.764968709526535
ENSG00000144504,0.293698986021351,0.0832993587207518,0.0741277766143853,0.167335667394172,0.0490396959542461,0.0421993257175409
ENSG00000144524,0.709362671196667,0.489159058363969,0.132899448143248,0.581522687605991,0.40367072938949,0.0833511816062254
ENSG00000144535,0.146946845049696,0.0022213118336548,0.00556434498923044,0.0668201459088728,0.000769837122390263,0.00217574660655105
ENSG00000144550,0.270894168524105,0.295115706292461,0.00726952875968569,0.149815359764546,0.219526629452588,0.00294718775897889
ENSG00000144554,0.144451271979923,0.0998805823527735,0.0336039677778907,0.0653837884727917,0.0606836393434061,0.0169911729928271
ENSG00000144559,0.0238263940138484,0.000612324449409133,0.000136363094953394,0.00651928773035071,0.000178714118553652,3.27694885644193e-05
ENSG00000144560,0.391697654098256,0.0536195401706636,0.161816676191741,0.249076438809665,0.0294917003866261,0.105333315828498
ENSG00000144566,0.0108351227306791,0.000957917542732168,0.0290451978819798,0.00245289610235832,0.000296787537833577,0.0143598783508397
ENSG00000144567,0.81042517633086,0.0924672745616967,0.0379651817687192,0.711250537489346,0.0553685754516643,0.0195495711976059
ENSG00000144579,0.000389560648733478,0.00110163152963176,0.000227286925492508,4.83430128273026e-05,0.00034718955046709,5.83101280346726e-05
ENSG00000144580,0.227356774851896,0.297672270100729,0.210378662815865,0.118246003087604,0.221781188793787,0.144462342423103
ENSG00000144583,0.0463225680314255,0.00308096657082901,0.0891629458698146,0.0149558700151242,0.00111578681488302,0.0523016727004514
ENSG00000144589,0.345289230276025,0.00488011273970787,0.0039706128414599,0.209232095506244,0.00188651033549333,0.00148292059540597
ENSG00000144591,0.288417732203648,0.0692499535764453,0.0452267918210799,0.163113098164005,0.0395456058233156,0.0239642494768446
ENSG00000144596,0.964743223898565,0.794302336433316,0.404730570489603,0.94294570425509,0.736308945507285,0.317709418692363
ENSG00000144597,0.214503682028142,0.975056014529674,0.619339321188231,0.109247637984465,0.966214982751611,0.533746142510327
ENSG00000144619,0.640767151564466,0.140521383199988,0.0625858508213885,0.501704296516658,0.0906052298930819,0.034753432629869
ENSG00000144635,0.688032197002126,0.243012484743761,0.624122381698203,0.557019527690108,0.173568002022746,0.538681899197145
ENSG00000144642,0.84104954621867,0.678540604118918,0.201751889746516,0.752428822431969,0.604630586910753,0.137330935500088
ENSG00000144645,9.97098161267138e-06,8.16589749786029e-10,4.1755768189308e-09,7.52816793560705e-07,5.51676223034068e-11,3.35550679534797e-10
ENSG00000144647,0.485805377809315,0.0137223245314913,0.000447703118988803,0.33704395574539,0.00616423017356311,0.000125470430822452
ENSG00000144648,0.130954860247729,0.136021030419135,0.0335588165094272,0.0573596878091127,0.087219838161375,0.0169642785432269
ENSG00000144649,0.226232425087033,0.308053815814976,0.020737318421791,0.117486946843527,0.230739135835337,0.00977757476501996
ENSG00000144655,0.000122063133215618,7.63204819650528e-10,8.84145972228536e-12,1.28038251624774e-05,5.12904033118228e-11,4.30178880644559e-13
ENSG00000144659,0.0344047129284698,4.80238073748977e-06,1.38486081317471e-05,0.01026595529186,7.58465370712945e-07,2.58112318207565e-06
ENSG00000144668,0.0593005820444326,0.00281879177736688,0.0284000960679552,0.0205657820388776,0.00100747500351426,0.0139980798267858
ENSG00000144671,0.426280088104332,0.519506088435746,0.291024612835375,0.280591023976224,0.434810032415435,0.212844301706849
ENSG00000144674,0.06018611979776,0.00118596486559087,0.000394116741916042,0.0209477943328342,0.00037784444218422,0.000108560780871504
ENSG00000144677,0.024835529510498,0.0251663521543032,0.0330267854173833,0.00686457921281041,0.0123191933622463,0.0166738879323627
ENSG00000144681,0.0108220938781251,4.53528097593826e-06,1.15877559787408e-05,0.00244673984503066,7.12786840594303e-07,2.11922572895544e-06
ENSG00000144711,0.0240723091463333,1.4328128790613e-08,3.49111437673732e-07,0.00660482138085415,1.23972194111029e-09,4.42751260295003e-08
ENSG00000144712,0.391237312753807,1.84785598018058e-08,4.20389684703456e-06,0.24876052675925,1.64044580912084e-09,6.88607969965837e-07
ENSG00000144713,0.0011747298245178,0.000133075884024512,4.66038878879585e-05,0.000172930477901044,3.18492404334172e-05,9.98418008266978e-06
ENSG00000144724,0.39040221406582,0.766750648300897,0.953935931048484,0.248137000465564,0.704316406819006,0.936806466362713
ENSG00000144730,0.0662534980764895,0.0931190371238507,0.20494619849142,0.0236750472786236,0.0558581778930672,0.140015395058024
ENSG00000144736,0.430748801193773,0.0115963949806457,0.138249298786697,0.284807950193182,0.00508347360861896,0.0873869278688462
ENSG00000144741,0.000295990282120135,2.03651568158564e-07,1.82857256640036e-06,3.55209387989376e-05,2.29913617009639e-08,2.72974653002401e-07
ENSG00000144744,0.144343934397294,0.256722794627521,0.0385969161827832,0.0652898504525055,0.185612071497912,0.0199503557512288
ENSG00000144746,0.378909361616688,0.320193520176632,0.328369890173104,0.238026228975292,0.241596770113126,0.246053626368894
ENSG00000144747,0.788806569424192,0.93619268976431,0.580835058252339,0.681429024682734,0.915224116244216,0.492715006745524
ENSG00000144749,8.80002903423444e-07,3.50104614407136e-09,9.88955746873652e-08,4.86902277450027e-08,2.66077264192769e-10,1.10886824290918e-08
ENSG00000144785,0.0920450766108332,0.712451458458753,0.818995633711455,0.0360619889459653,0.642785409717676,0.763858793608562
ENSG00000144791,0.000164875614317127,1.89910754096218e-05,5.23422062424479e-06,1.80958656936897e-05,3.55534000349622e-06,8.75058455671125e-07
ENSG00000144792,0.993127300243921,0.00569462883536646,0.00610764858460355,0.989419405262567,0.0022503132081441,0.00241895315224046
ENSG00000144802,0.517898510248137,0.371580721484056,0.138721541824493,0.36858143946722,0.288870208867361,0.0877347572804903
ENSG00000144810,0.00168474507036258,3.83080987374346e-06,1.83298175413744e-06,0.000264882580992765,5.91625609279095e-07,2.73741497002866e-07
ENSG00000144815,0.998980289035239,0.00627881668354706,0.0115028213907419,0.998269860952484,0.00251539651420992,0.0050047329485448
ENSG00000144820,4.18591033268991e-10,0.000286401718015188,0.000266161185610947,1.06421449136184e-11,7.51053456333534e-05,6.99552482034223e-05
ENSG00000144821,0.420670136623481,0.0287966446154091,0.000303968909191795,0.275252991493413,0.0143658974974821,8.1099207608241e-05
ENSG00000144824,0.894930509255227,0.117782479449668,0.253474949692457,0.834628506824079,0.0734866625368081,0.180094297253933
ENSG00000144827,0.340576177715099,0.150860982677006,0.402700398637553,0.205346807637396,0.0984074218517133,0.31575968794438
ENSG00000144834,0.00570187505386255,0.000754931860427944,0.00668396860148123,0.00112320923782382,0.000227141700568488,0.00267889532131193
ENSG00000144837,0.343746550791866,0.407489297744282,0.616249284246359,0.208012091391238,0.323499267072561,0.529914490601794
ENSG00000144840,0.797816296165673,0.0521000653421117,0.170832822917347,0.693372998889984,0.0285170204752722,0.112315949830808
ENSG00000144843,0.0874018337334393,0.0179310714865056,0.0243435126005644,0.0337568740091746,0.00836301603643468,0.0117072184872336
ENSG00000144847,0.0374314380760495,0.00441369167937574,0.0162197748220231,0.0114064510244783,0.00168109496404811,0.00740727692278358
ENSG00000144848,0.212843490560959,0.867569852872524,0.675324669800768,0.108048911944125,0.826335348783169,0.595350068637943
ENSG00000144852,0.000154649507267069,0.000458228448456408,0.000462180424790399,1.68085336214179e-05,0.000128257257441011,0.000130029322252136
ENSG00000144857,0.248222337756306,0.0650591722934323,0.0203202667630886,0.133496368089278,0.03684398781771,0.00956283266360595
ENSG00000144867,0.0496481188416855,0.000261663323132563,5.24946495290595e-05,0.0163944125984278,6.77961389555271e-05,1.14172907296224e-05
ENSG00000144868,0.319833236641076,4.52365622307922e-05,0.000115706115661266,0.188613283028052,9.44461353200668e-06,2.72842618357342e-05
ENSG00000144891,0.970708835443343,0.016160101237131,0.00484656568839912,0.952817970928534,0.00741062364424084,0.0018617659590022
ENSG00000144893,0.178707230660694,0.00125115846013073,0.000427271364909709,0.0859857772747527,0.000400616875671822,0.000119010040006853
ENSG00000144895,0.327926072245946,0.0984672726585337,0.468059989856422,0.194855987143021,0.0596207256579495,0.378603223986625
ENSG00000144908,0.00580028217124409,0.0191581316726078,0.154719634909148,0.00114431310584755,0.00902614358167785,0.0998883313203899
ENSG00000144909,0.018266274450732,0.00835409569195798,0.0672179774475398,0.00468565478648776,0.00347897537201545,0.0377239686161077
ENSG00000144935,0.30279313090011,0.937908604074576,0.656018754608549,0.174724233470094,0.917287287723286,0.573209702379308
ENSG00000144959,0.00713824496891365,1.42270081540107e-07,2.89458062143468e-08,0.00148103565462645,1.54546082412597e-08,2.86130169287249e-09
ENSG00000145002,0.317032526173418,0.00599949366454038,0.000988290867359155,0.18630404939763,0.00238891773924658,0.000305963701024311
