gene_symbol,score_layer,score_direction,score_early,score_serum,score_rescue,positive_score,leakage_mult,het_mult,audit_score_raw,audit_score,is_hk,is_plasma_hi,rescue_eligible
ERP29,0.25,0.375,0,0,0,0.125,1,0.3,0.0375,0.0503954935446762,FALSE,FALSE,FALSE
ERP44,0.5,0.75,0.465217711774767,0.3,0,0.373043542354953,1,0.7,0.261130479648467,0.350927984038468,FALSE,FALSE,FALSE
ERV3-1,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
ERVFRD-1,0.25,0.25,0.41521983351731,0,0,0.183043966703462,1,1,0.183043966703462,0.2459890944639,FALSE,FALSE,FALSE
ERVH48-1,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE
ERVMER34-1,0.25,0.25,0.690053867600622,0,0,0.238010773520125,1,0.7,0.166607541464087,0.223900514142607,FALSE,FALSE,FALSE
ESM1,0.25,0.375,0.982003222668418,0,0,0.321400644533684,1,1,0.321400644533684,0.431923842849387,FALSE,FALSE,FALSE
ESPN,0.25,0.375,0.957712793653131,0,0,0.316542558730626,1,0.7,0.221579791111438,0.297776611535658,FALSE,FALSE,FALSE
ESR1,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
ESR2,0.25,0.25,0.653333124323553,0,0,0.230666624864711,1,1,0.230666624864711,0.309988224115781,FALSE,FALSE,FALSE
ESRP1,0,0.125,0,0,0,0.025,1,1,0.025,0.0335969956964508,FALSE,FALSE,FALSE
ESRRA,0.25,0.25,0.910068089420441,0,0,0.282013617884088,1,0.3,0.0846040853652265,0.113697723676707,FALSE,FALSE,FALSE
ESRRB,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
ESRRG,0.25,0.375,0.965975528397246,0,0,0.318195105679449,1,0.7,0.222736573975614,0.299331188692037,FALSE,FALSE,FALSE
ESS2,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
ESYT1,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
ESYT2,0.5,0.875,0.410755154804786,0,0,0.357151030960957,1,1,0.357151030960957,0.47996806600713,FALSE,FALSE,FALSE
ESYT3,0.25,0.25,0.619830547139613,0,0,0.223966109427923,1,0.7,0.156776276599546,0.210688475608821,FALSE,FALSE,FALSE
ETFA,0.5,0.75,0.444269497746935,0,0,0.338853899549387,1,0.7,0.237197729684571,0.318765244136817,FALSE,FALSE,FALSE
ETFB,0.25,0.25,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
ETFBKMT,0,0.5,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
ETFDH,0.5,1,0.958898361521971,0,0,0.491779672304394,1,0.3,0.147533901691318,0.198267834408153,FALSE,FALSE,FALSE
ETHE1,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
ETNK2,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
ETV1,0.25,0.125,0.92678817334314,0,0,0.260357634668628,1,0.7,0.18225034426804,0.244922561282,FALSE,FALSE,FALSE
ETV2,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
ETV4,0.25,0.25,0.994886787119517,0,0,0.298977357423903,1,1,0.298977357423903,0.401789639628285,FALSE,FALSE,FALSE
ETV5,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
ETV6,0.25,0.5,0,0,0,0.15,1,0.7,0.105,0.141107381925093,FALSE,FALSE,FALSE
EVA1A,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
EVA1C,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
EVI5L,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
EVL,0.5,0.375,0.933479104521579,0,0,0.361695820904316,1,1,0.361695820904316,0.486075717533862,FALSE,FALSE,FALSE
EVPL,0.5,0.75,0.504823714987388,0,0,0.350964742997478,1,1,0.350964742997478,0.471654438403689,FALSE,FALSE,FALSE
EVX1,0.25,0,0.995141787474736,0,0,0.249028357494947,1,0.7,0.174319850246463,0.234264930341455,FALSE,FALSE,FALSE
EWSR1,0.25,0.25,0.937122723779552,0,0,0.28742454475591,1,1,0.28742454475591,0.386264047728746,FALSE,FALSE,FALSE
EXD2,0.25,0.25,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
EXD3,0.25,0.375,0.980994074300018,0,0,0.321198814860004,1,1,0.321198814860004,0.431652608022266,FALSE,FALSE,FALSE
EXO1,0.25,0.5,0.928275403868296,0,0,0.335655080773659,1,0.7,0.234958556541561,0.315756064518845,FALSE,FALSE,FALSE
EXOC1,0.25,0.125,0.996316700976508,0,0,0.274263340195302,1,1,0.274263340195302,0.368576970409431,FALSE,FALSE,FALSE
EXOC3,0.25,0.375,0,0,0,0.125,1,0.3,0.0375,0.0503954935446762,FALSE,FALSE,FALSE
EXOC3L1,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
EXOC3L4,0.25,0.375,0.601771876316643,0,0,0.245354375263329,1,0.7,0.17174806268433,0.230808756915168,FALSE,FALSE,FALSE
EXOC4,0.25,0.375,0.485701493645967,0,0,0.222140298729193,1,0.7,0.155498209110435,0.208970906491564,FALSE,FALSE,FALSE
EXOC5,0.25,0.375,0,0,0,0.125,1,1,0.125,0.167984978482254,FALSE,FALSE,FALSE
EXOC6,0.25,0.125,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
EXOC6B,0.25,0.25,0.44873984238948,0,0,0.189747968477896,1,0.7,0.132823577934527,0.17849892705014,FALSE,FALSE,FALSE
EXOC7,0.25,0.375,0,0,0,0.125,1,0.3,0.0375,0.0503954935446762,FALSE,FALSE,FALSE
EXOG,0.25,0.125,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
EXOSC3,0.25,0.375,0,0,0,0.125,1,0.3,0.0375,0.0503954935446762,FALSE,FALSE,FALSE
EXOSC6,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
EXPH5,0.25,0.125,0.994498882831832,0,0,0.273899776566366,1,1,0.273899776566366,0.368088384582362,FALSE,FALSE,FALSE
EXT1,0.25,0.5,0.442325428741391,0,0,0.238465085748278,1,0.7,0.166925560023795,0.224327892869883,FALSE,FALSE,FALSE
EXTL1,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
EXTL2,0.25,0.125,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
EXTL3,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
EYA3,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
EYS,0.25,0.375,0.701975600594501,0,0,0.2653951201189,1,0.3,0.0796185360356701,0.106997744501925,FALSE,FALSE,FALSE
EZH1,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
EZR,0.5,1,0.95498852902151,0,0,0.490997705804302,1,1,0.490997705804302,0.659841912354974,FALSE,FALSE,FALSE
F10,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
F11,0.5,0.125,0.988984085629506,0,0,0.322796817125901,1,0.7,0.225957771988131,0.303660091722594,FALSE,FALSE,FALSE
F11R,0.25,0.25,0.949635374989284,0,0,0.289927074997857,1,1,0.289927074997857,0.389627147639503,FALSE,FALSE,FALSE
F2R,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
F2RL2,0,0.5,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
F3,0.5,0.625,0.474956767984802,0.3,0,0.34999135359696,1,1,0.34999135359696,0.470346320023683,FALSE,FALSE,FALSE
F5,0.25,0,0.972436581810853,0,0,0.244487316362171,1,1,0.244487316362171,0.328561572626266,FALSE,FALSE,FALSE
F7,0.25,0,0,0.4,0,0.09,1,0.3,0.027,0.0362847553521669,FALSE,FALSE,FALSE
F8,0.25,0.375,0.995040379122715,0,0,0.324008075824543,1,0.7,0.22680565307718,0.304799542014589,FALSE,FALSE,FALSE
FA2H,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
FAAH,0.5,0.75,0.971639507599095,0,0,0.444327901519819,1,0.7,0.311029531063873,0.417986312664883,FALSE,FALSE,FALSE
FAAP100,0.25,0.375,0.550442487825538,0,0,0.235088497565108,1,1,0.235088497565108,0.3159306896392,FALSE,FALSE,FALSE
FAAP20,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
FABP1,0.5,0.75,0.939420870563633,0,0,0.437884174112727,1,0.3,0.131365252233818,0.17653911255851,FALSE,FALSE,FALSE
FABP2,0.5,0.75,0.938059800728821,0,0,0.437611960145764,1,0.3,0.131283588043729,0.176429365700792,FALSE,FALSE,FALSE
FABP3,0.5,0.25,0.475582338657846,0,0,0.245116467731569,1,0.7,0.171581527412099,0.230584953522189,FALSE,FALSE,FALSE
FABP4,0.5,0.75,0.993726232034134,0,0,0.448745246406827,1,1,0.448745246406827,0.603059684493317,FALSE,FALSE,FALSE
FABP6,0.5,0.75,0.997210202413483,0,0,0.449442040482697,1,1,0.449442040482697,0.603996091996049,FALSE,FALSE,FALSE
FADS3,0.25,0.375,0.565757234459603,0,0,0.238151446891921,1,1,0.238151446891921,0.320046925453256,FALSE,FALSE,FALSE
FAF2,0.5,0.25,0.676009859215944,0,0,0.285201971843189,1,0.7,0.199641380290232,0.268294023777777,FALSE,FALSE,FALSE
FAHD1,0.5,0.625,0.690382538935038,0,0,0.363076507787008,1,0.7,0.254153555450905,0.34155183634887,FALSE,FALSE,FALSE
FAHD2A,0.5,0.875,0.989219692551314,0,0,0.472843938510263,1,0.3,0.141853181553079,0.190633629206666,FALSE,FALSE,FALSE
FAHD2B,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
FAIM,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
FAIM2,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
FAM102A,0.5,0.375,0.99011609480742,0,0,0.373023218961484,1,1,0.373023218961484,0.501298379285008,FALSE,FALSE,FALSE
FAM104B,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
FAM107A,0.25,0.25,0.971379856263336,0,0,0.294275971252667,1,0.7,0.205993179876867,0.276830079112853,FALSE,FALSE,FALSE
FAM110B,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
FAM110D,0.25,0.25,0.964934846042165,0,0,0.292986969208433,1,0.7,0.205090878445903,0.275617494421133,FALSE,FALSE,FALSE
FAM111B,0.25,0.5,0.967352698982607,0,0,0.343470539796521,1,1,0.343470539796521,0.461583129896055,FALSE,FALSE,FALSE
FAM114A1,0.25,0.375,0.741331897037626,0,0,0.273266379407525,1,1,0.273266379407525,0.367237174917573,FALSE,FALSE,FALSE
FAM114A2,0.25,0.5,0,0,0,0.15,1,0.7,0.105,0.141107381925093,FALSE,FALSE,FALSE
FAM117A,0,0.5,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
FAM117B,0.25,0.25,0.999330622324243,0,0,0.299866124464849,1,1,0.299866124464849,0.402984035726276,FALSE,FALSE,FALSE
FAM120B,0.25,0.375,0,0,0,0.125,1,0.3,0.0375,0.0503954935446762,FALSE,FALSE,FALSE
FAM120C,0.25,0.25,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
FAM122A,0,0,0,0,0,0,1,0.3,0,0,FALSE,FALSE,FALSE
FAM124A,0.25,0.25,0.859822726009134,0,0,0.271964545201827,1,1,0.271964545201827,0.365487666189319,FALSE,FALSE,FALSE
FAM126A,0.25,0.5,0,0,0,0.15,1,1,0.15,0.201581974178705,FALSE,FALSE,FALSE
FAM131C,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
FAM133A,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
FAM135B,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
FAM13A,0.5,0.875,0.922080019519939,0,0,0.459416003903988,1,0.7,0.321591202732791,0.432179930169201,FALSE,FALSE,FALSE
FAM13B,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
FAM13C,0.25,0.5,0.807804325983631,0,0,0.311560865196726,1,0.3,0.0934682595590179,0.125610108566363,FALSE,FALSE,FALSE
FAM149A,0.25,0.375,0.989748895920988,0,0,0.322949779184198,1,0.7,0.226064845428938,0.303803985559794,FALSE,FALSE,FALSE
FAM151A,0.25,0.25,0.688837342947495,0,0,0.237767468589499,1,0.3,0.0713302405768497,0.0958592714274888,FALSE,FALSE,FALSE
FAM153A,0.25,0.375,0.466333114994485,0,0,0.218266622998897,1,1,0.218266622998897,0.293324111742912,FALSE,FALSE,FALSE
FAM155B,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
FAM156B,0.25,0,0.59470538583802,0,0,0.168941077167604,1,0.3,0.0506823231502812,0.068110951710645,FALSE,FALSE,FALSE
FAM160A1,0.25,0.25,0.957736304910595,0,0,0.291547260982119,1,0.7,0.204083082687483,0.274263138030792,FALSE,FALSE,FALSE
FAM160A2,0.25,0.125,0.48045631372981,0,0,0.171091262745962,1,0.7,0.119763883922173,0.16094826770894,FALSE,FALSE,FALSE
FAM160B1,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
FAM160B2,0.25,0.375,0.58795931281029,0,0,0.242591862562058,1,1,0.242591862562058,0.326014310499658,FALSE,FALSE,FALSE
FAM161A,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
FAM162A,0.5,0.75,0.327466874278439,0,0,0.315493374855688,1,0.3,0.0946480124567063,0.127195554687423,FALSE,FALSE,FALSE
FAM163A,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
FAM163B,0,0,0,0,0,0,1,0.7,0,0,FALSE,FALSE,FALSE
FAM166A,0.25,0,0.998142822020477,0,0,0.249628564404095,1,0.3,0.0748885693212286,0.100641237647947,FALSE,FALSE,FALSE
FAM166B,0.25,0.5,0.912416539253576,0,0,0.332483307850715,1,0.3,0.0997449923552146,0.134045283156026,FALSE,FALSE,FALSE
FAM167A,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
FAM168B,0.25,0.375,0.972635282814641,0,0,0.319527056562928,1,1,0.319527056562928,0.429405965769772,FALSE,FALSE,FALSE
FAM169A,0.25,0.25,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
FAM171A1,0.5,0.625,0.994690866109818,0.3,0,0.453938173221964,1,0.7,0.317756721255375,0.427026847861406,FALSE,FALSE,FALSE
FAM171A2,0.25,0.375,0.755216943423203,0,0,0.276043388684641,1,0.3,0.0828130166053922,0.111290742500059,FALSE,FALSE,FALSE
FAM171B,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
FAM172A,0.25,0.5,0,0,0,0.15,1,0.7,0.105,0.141107381925093,FALSE,FALSE,FALSE
FAM174A,0,0.5,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
FAM174B,0.5,0.75,0.941145256253338,0.3,0,0.468229051250668,1,0.3,0.1404687153752,0.188773073037863,FALSE,FALSE,FALSE
FAM174C,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
FAM177A1,0.5,0.625,0.99821216854302,0,0,0.424642433708604,1,1,0.424642433708604,0.570668400713535,FALSE,FALSE,FALSE
FAM177B,0,0.125,0,0,0,0.025,1,1,0.025,0.0335969956964508,FALSE,FALSE,FALSE
FAM178B,0.25,0,0.592898696145926,0,0,0.168579739229185,1,0.7,0.11800581746043,0.158585637654968,FALSE,FALSE,FALSE
FAM180A,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
FAM180B,0.25,0,0.990330431995193,0,0,0.248066086399039,1,0.7,0.173646260479327,0.233359706641149,FALSE,FALSE,FALSE
FAM181B,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
FAM183A,0.25,0,0.909644990242598,0,0,0.23192899804852,1,0.3,0.0695786994145559,0.0935054105918191,FALSE,FALSE,FALSE
FAM184A,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
FAM184B,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
FAM186A,0.25,0.375,0.96797885709648,0,0,0.318595771419296,1,0.7,0.223017039993507,0.299708101315882,FALSE,FALSE,FALSE
FAM186B,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
FAM189A1,0.25,0.375,0.966612853226513,0,0,0.318322570645303,1,1,0.318322570645303,0.427787281442136,FALSE,FALSE,FALSE
FAM189A2,0.25,0.125,0.983618262952993,0,0,0.271723652590599,1,0.7,0.190206556813419,0.255614754827887,FALSE,FALSE,FALSE
FAM193A,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
FAM193B,0.25,0.375,0.988108454353665,0,0,0.322621690870733,1,1,0.322621690870733,0.433564782390628,FALSE,FALSE,FALSE
FAM200B,0.25,0.25,0.680291092752441,0,0,0.236058218550488,1,0.3,0.0708174655651465,0.0951701634330311,FALSE,FALSE,FALSE
FAM204A,0,0.5,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
FAM205A,0.25,0,0.426251125489994,0,0,0.135250225097999,1,0.7,0.0946751575685992,0.127232034455721,FALSE,FALSE,FALSE
FAM20A,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
FAM210A,0.5,0.75,0.319696468343153,0,0,0.313939293668631,1,0.7,0.219757505568041,0.29532767875329,FALSE,FALSE,FALSE
FAM214A,0.25,0.125,0.943975853644676,0,0,0.263795170728935,1,0.7,0.184656619510255,0.248156306040287,FALSE,FALSE,FALSE
FAM214B,0.25,0.25,0.594877813486,0,0,0.2189755626972,1,1,0.2189755626972,0.294276841502629,FALSE,FALSE,FALSE
FAM216A,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
FAM216B,0.25,0.375,0.776295490046383,0,0,0.280259098009277,1,0.7,0.196181368606494,0.263644183871848,FALSE,FALSE,FALSE
FAM217A,0.25,0,0.888020180949151,0,0,0.22760403618983,1,1,0.22760403618983,0.305872472974582,FALSE,FALSE,FALSE
FAM217B,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
FAM219A,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
FAM221A,0.5,0.875,0.794460052151228,0,0,0.433892010430246,1,0.7,0.303724407301172,0.408169104200182,FALSE,FALSE,FALSE
FAM222A,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
FAM227A,0.25,0.25,0.696328181872618,0,0,0.239265636374524,1,0.7,0.167485945462167,0.225080983556336,FALSE,FALSE,FALSE
FAM227B,0.25,0.25,0.428831775964408,0,0,0.185766355192882,1,0.3,0.0557299065578645,0.0748942972315271,FALSE,FALSE,FALSE
FAM228A,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
FAM228B,0,0.5,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
FAM229A,0.25,0.25,0.913789207398218,0,0,0.282757841479644,1,0.7,0.197930489035751,0.265994791533221,FALSE,FALSE,FALSE
FAM229B,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
FAM234A,0.5,0.625,0.997162511903204,0,0,0.424432502380641,1,0.3,0.127329750714192,0.171115883470995,FALSE,FALSE,FALSE
FAM234B,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
FAM240C,0.25,0.5,0.928061201316428,0,0,0.335612240263286,1,0.7,0.2349285681843,0.315715763770451,FALSE,FALSE,FALSE
FAM3A,0.25,0.25,0.897034887922238,0,0,0.279406977584448,1,0.7,0.195584884309113,0.262842580656964,FALSE,FALSE,FALSE
FAM3B,0.5,0.75,0.979481714391859,0.3,0,0.475896342878372,1,0.3,0.142768902863512,0.191864248603696,FALSE,FALSE,FALSE
FAM43A,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
FAM47E,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
FAM47E-STBD1,0,0,0,0,0,0,1,0.3,0,0,FALSE,FALSE,FALSE
FAM53A,0.25,0.25,0.535332006414751,0,0,0.20706640128295,1,0.7,0.144946480898065,0.194790651797919,FALSE,FALSE,FALSE
FAM53B,0.25,0.375,0.946504899372204,0,0,0.314300979874441,1,1,0.314300979874441,0.422382746729274,FALSE,FALSE,FALSE
FAM53C,0.25,0.5,0.622903422734488,0,0,0.274580684546898,1,0.3,0.0823742053640693,0.110701032924608,FALSE,FALSE,FALSE
FAM71E1,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
FAM71F2,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
FAM72A,0.25,0.25,0.459941776949773,0,0,0.191988355389955,1,0.3,0.0575965066169864,0.0774027833976597,FALSE,FALSE,FALSE
FAM72B,0.25,0.5,0.852469399912259,0,0,0.320493879982452,1,0.7,0.224345715987716,0.301493682182259,FALSE,FALSE,FALSE
FAM72D,0.25,0.25,0.862952268875137,0,0,0.272590453775028,1,0.7,0.190813317642519,0.256430168466449,FALSE,FALSE,FALSE
FAM78A,0.25,0.375,0.531279607877704,0,0,0.231255921575541,1,0.7,0.161879145102879,0.217546117654662,FALSE,FALSE,FALSE
FAM81A,0.25,0.375,0.534146806925607,0,0,0.231829361385122,1,1,0.231829361385122,0.311550802270675,FALSE,FALSE,FALSE
FAM81B,0.25,0.125,0.371687984264055,0,0,0.149337596852811,1,0.7,0.104536317796968,0.140484248765901,FALSE,FALSE,FALSE
FAM83A,0.25,0.25,0.998125386535432,0,0,0.299625077307086,1,1,0.299625077307086,0.402660097313397,FALSE,FALSE,FALSE
FAM83B,0.25,0.125,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
FAM83E,0.25,0.125,0.461542392355785,0,0,0.167308478471157,1,1,0.167308478471157,0.224842489247008,FALSE,FALSE,FALSE
FAM83F,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
FAM83G,0,0.5,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
FAM83H,0.5,0.75,0.683063838671845,0,0,0.386612767734369,1,1,0.386612767734369,0.519561099750581,FALSE,FALSE,FALSE
FAM86B1,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
FAM86B2,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
FAM8A1,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
FAM90A1,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
FAM91A1,0.5,0.5,0.956427899350896,0,0,0.391285579870179,1,1,0.391285579870179,0.525840797719267,FALSE,FALSE,FALSE
FAM98B,0.5,0.75,0.96003026885272,0,0,0.442006053770544,1,0.3,0.132601816131163,0.17820090583601,FALSE,FALSE,FALSE
FAN1,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
FANCB,0.25,0.375,0.346120753648033,0,0,0.194224150729607,1,1,0.194224150729607,0.261013918248376,FALSE,FALSE,FALSE
FANCC,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
FANCI,0.25,0.5,0.997178089596367,0,0,0.349435617919273,1,0.7,0.244604932543491,0.328719634639773,FALSE,FALSE,FALSE
FANK1,0.25,0.25,0.402804585507652,0,0,0.18056091710153,1,1,0.18056091710153,0.242652174192293,FALSE,FALSE,FALSE
FAP,0.75,0.875,0.611023990377886,0,0,0.447204798075577,1,1,0.447204798075577,0.600989507055093,FALSE,FALSE,FALSE
FARS2,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
FASLG,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
FASN,0.5,0.25,0.402694848332624,0,0,0.230538969666525,1,1,0.230538969666525,0.309816670870017,FALSE,FALSE,FALSE
FASTK,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
FASTKD1,0.25,0.375,0,0,0,0.125,1,1,0.125,0.167984978482254,FALSE,FALSE,FALSE
FASTKD3,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
FASTKD5,0.25,0.375,0,0,0,0.125,1,1,0.125,0.167984978482254,FALSE,FALSE,FALSE
FAT1,0.5,0.875,0.673889861229013,0.3,0,0.439777972245803,1,1,0.439777972245803,0.591008745637444,FALSE,FALSE,FALSE
FAU,0.25,0.375,0.4021450938687,0,0,0.20542901877374,1,1,0.20542901877374,0.276071914386698,FALSE,FALSE,FALSE
FAXC,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
FAXDC2,0.25,0.5,0.770568233703533,0,0,0.304113646740707,1,0.7,0.212879552718495,0.286084536661825,FALSE,FALSE,FALSE
FBF1,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
FBLIM1,0.25,0.125,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
FBLL1,0,0,0,0,0,0,1,0.3,0,0,FALSE,FALSE,FALSE
FBLN1,0.75,0.375,0.520930258424556,0.4,0,0.369186051684911,1,1,0.369186051684911,0.496141687585905,FALSE,FALSE,FALSE
FBLN5,0.25,0.5,0,0,0,0.15,1,1,0.15,0.201581974178705,FALSE,FALSE,FALSE
FBLN7,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
FBP1,0.25,0.5,0.961275782157139,0,0,0.342255156431428,1,0.7,0.239578609501999,0.321964860496014,FALSE,FALSE,FALSE
